BirdID,Sex,Cohort,EggDate,HatchDate,NatalBrood,RearingBrood,Fostered,LastLiveRecord,LastLiveYear,LastStage,DeathStatus,DeadCertain,DeadAssumed,DeathAgeY,DeathAgeM,CaptureDate,CaptureYear,Stage,AgeY,AvAgeY,WiAgeY,AgeM,AvAgeM,WiAgeM,McAgeY,McAgeM,SampleID,CTLowTL,TValue,CTHighGAPDH,SValue,TSRatio,Plate,Row,RelDiff,AnalysisYear,ExtractionYear,BloodAge,DNAAge
4929,0,2008,23/05/2008,07/06/2008,992,992,0,20/11/2011,2011,3,0,FALSE,TRUE,3,41,20/11/2011,2011,3,3,1.2,1.8,41,13.8,27.2,1.808219178,26.11760094,BKW0135,21.64107384,6.404091327,23.2428062,5.833815123,1.088853839,MEM_Adults_plate29_050315_data.csvresultstotal.csv,E,0.099069917,2015,2014,3,1
4931,1,2008,25/05/2008,09/06/2008,993,993,0,23/01/2010,2010,3,0,FALSE,TRUE,2,19,10/02/2009,2009,3,1,1,0,8,10,-2,-0.191780822,-6.882399059,BHW0008,18.02528453,69.15027871,20.13822857,54.82738801,1.259660838,MEM_Adults_plate15_161014_data.csvresultstotal.csv,D,0.060080629,2014,2014,5,0
4931,0,2008,25/05/2008,08/06/2008,995,995,0,17/08/2014,2014,3,0,FALSE,TRUE,6,74,05/05/2010,2010,3,2,3.7,-1.7,23,44.7,-21.7,0.808219178,8.117600941,BJS0028,20.15321717,17.24465736,21.39895578,24.37972855,0.707280199,MEM_Adults_plate15_161014_data.csvresultstotal.csv,A,0.019891474,2014,2011,1,3
4933,0,2008,25/05/2008,08/06/2008,995,995,0,17/08/2014,2014,3,0,FALSE,TRUE,6,74,07/06/2011,2011,3,3,3.7,-0.7,36,44.7,-8.7,1.808219178,21.11760094,BKS0383,17.37540888,76.25779704,18.87366197,100.5535816,0.758166183,MEM_Adults_plate22_020315_data.csvresultstotal.csv,G,0.045304636,2015,2012,1,3
4933,0,2008,25/05/2008,08/06/2008,995,995,0,17/08/2014,2014,3,0,FALSE,TRUE,6,74,26/01/2013,2013,3,5,3.7,1.3,55,44.7,10.3,3.808219178,40.11760094,BLW172,19.87507342,15.47094444,22.0336764,12.03300751,1.285629874,MEM_Adults_plate22_020315_data.csvresultstotal.csv,F,0.055921061,2015,2014,1,1
4933,0,2008,25/05/2008,08/06/2008,995,995,0,17/08/2014,2014,3,0,FALSE,TRUE,6,74,14/11/2013,2013,3,5,3.7,1.3,65,44.7,20.3,3.808219178,50.11760094,BMW121,18.94730841,39.41349119,20.75190939,29.40584737,1.340185666,MEM_Adults_plate31_060513_data.csvresultstotal.csv,F,0.013442261,2014,2014,1,0
4933,0,2008,25/05/2008,08/06/2008,995,995,0,17/08/2014,2014,3,0,FALSE,TRUE,6,74,18/06/2013,2013,3,5,3.7,1.3,60,44.7,15.3,3.808219178,45.11760094,BMS0518,19.13507671,23.88294931,20.88642852,27.02720185,0.878552375,NdR_hstel_2016_p16_data.csvresultstotal.csv,A,0.162299204,2016,2014,1,2
4933,0,2008,25/05/2008,08/06/2008,995,995,0,17/08/2014,2014,3,0,FALSE,TRUE,6,74,06/06/2014,2014,3,6,3.7,2.3,72,44.7,27.3,4.808219178,57.11760094,BNS0668,19.12141437,28.84880795,20.78043801,30.78322642,0.936442718,NdR_hstel_2016_p21_data.csvresultstotal.csv,D,0.03340849,2016,2014,0,2
4933,1,2008,25/05/2008,08/06/2008,995,995,0,17/11/2011,2011,3,0,FALSE,TRUE,3,41,17/11/2011,2011,3,3,1.25,1.75,41,14.25,26.75,1.808219178,26.11760094,BKW0077,20.1242468,15.67310174,21.70251646,14.83853513,1.056227238,MEM_Adults_plate24_030315_data.csvresultstotal.csv,F,0.065705712,2015,2014,3,1
4939,1,2008,25/05/2008,08/06/2008,995,995,0,17/11/2011,2011,3,0,FALSE,TRUE,3,41,11/02/2009,2009,3,1,1.25,-0.25,8,14.25,-6.25,-0.191780822,-6.882399059,BHW0014,18.09052116,79.44508379,19.75134876,61.23147192,1.297256338,NdR_hstel2016_pMEAdCh3_newm.csvresultstotal.csv,D,0.011204479,2014,2014,5,0
4939,0,2007,NA,NA,NA,NA,0,20/07/2011,2011,3,0,FALSE,TRUE,4,NA,14/02/2009,2009,3,2,2.25,-0.25,NA,NA,NA,0.808219178,NA,BHW0035,18.41608575,37.57722394,19.97452291,53.87529081,0.695939645,MEM_Adults_plate11_141014_data.csvresultstotal.csv,C,0.137049113,2014,2014,5,0
4939,0,2007,NA,NA,NA,NA,0,20/07/2011,2011,3,0,FALSE,TRUE,4,NA,13/06/2010,2010,3,3,2.25,0.75,NA,NA,NA,1.808219178,NA,BJS0161,20.48819004,14.16444641,22.51106573,10.35497551,1.366896431,MEM_Adults_plate20_270215_data.csvresultstotal.csv,D,0.05639711,2015,2011,1,4
4943,0,2008,09/06/2008,24/06/2008,996,996,0,14/08/2009,2009,3,0,FALSE,TRUE,1,14,14/02/2009,2009,3,1,0.6,0.4,8,5.6,2.4,-0.191780822,-6.882399059,BHW0034,18.94591366,41.04306056,20.36526303,43.74887813,0.935394211,NdR_hstel2016_pMEAdCh4_newm_meltcurve.csvresultstotal.csv,D,0.106998609,2014,2014,5,0
4943,1,2008,09/06/2008,24/06/2008,996,996,0,22/06/2011,2011,3,0,FALSE,TRUE,3,36,10/02/2009,2009,3,1,1,0,8,9.5,-1.5,-0.191780822,-6.882399059,BHW0007,18.48120701,53.0862662,20.32629717,50.59450529,1.055878957,MEM_Adults_plate15_161014_data.csvresultstotal.csv,A,0.044600472,2014,2014,5,0
4943,1,2008,09/06/2008,24/06/2008,996,996,0,17/07/2011,2011,3,0,FALSE,TRUE,3,37,14/02/2009,2009,3,1,1.714285714,-0.714285714,8,21.42857143,-13.42857143,-0.191780822,-6.882399059,BHW0036,18.40230876,37.8121818,20.40277532,41.31959357,0.913922653,MEM_Adults_plate11_141014_data.csvresultstotal.csv,F,0.056912956,2014,2014,5,0
4943,1,2008,09/06/2008,24/06/2008,996,996,0,17/07/2011,2011,3,0,FALSE,TRUE,3,37,19/01/2010,2010,3,2,1.714285714,0.285714286,19,21.42857143,-2.428571429,0.808219178,4.117600941,BIW0008,18.14638038,45.19878469,20.25234886,42.67837642,1.056613806,MEM_Adults_plate13_151014_data.csvresultstotal.csv,F,0.076762745,2014,2014,4,0
4943,1,2008,09/06/2008,24/06/2008,996,996,0,17/07/2011,2011,3,0,FALSE,TRUE,3,37,19/06/2010,2010,3,2,1.714285714,0.285714286,24,21.42857143,2.571428571,0.808219178,9.117600941,BJS0196,20.13877625,13.78057226,22.12332249,13.18880057,1.045188022,MEM_Adults_plate17_260215_data.csvresultstotal.csv,G,0.031231797,2015,2011,1,4
4943,1,2008,09/06/2008,24/06/2008,996,996,0,17/07/2011,2011,3,0,FALSE,TRUE,3,37,24/11/2010,2010,3,2,1.714285714,0.285714286,29,21.42857143,7.571428571,0.808219178,14.11760094,BJW039,17.82105874,57.85602232,21.90705583,15.18703354,3.806917267,MEM_Adults_plate17_260215_data.csvresultstotal.csv,B,0.013353226,2015,2011,1,4
4944,0,2008,24/06/2008,09/07/2008,998,998,0,01/02/2011,2011,3,0,FALSE,TRUE,3,31,12/02/2009,2009,3,1,1.666666667,-0.666666667,7,16,-9,-0.191780822,-7.882399059,BHW0028,18.29410515,41.99222552,20.02572148,50.61754484,0.829704189,MEM_Adults_plate12_151014_data.csvresultstotal.csv,G,0.018191381,2014,2014,5,0
4944,0,2008,24/06/2008,09/07/2008,998,998,0,01/02/2011,2011,3,0,FALSE,TRUE,3,31,01/02/2011,2011,3,3,1.666666667,1.333333333,31,16,15,1.808219178,16.11760094,BJW114,19.9716122,14.91190711,21.15799107,22.92498346,0.650553016,MEM_Adults_plate18_250215_data.csvresultstotal.csv,D,0.014941282,2015,2011,0,4
4944,1,2008,24/06/2008,09/07/2008,998,998,0,08/06/2009,2009,3,0,FALSE,TRUE,1,11,11/02/2009,2009,3,1,0.75,0.25,7,7.25,-0.25,-0.191780822,-7.882399059,BHW0018,18.08974741,66.24319702,20.04552187,58.18861806,1.137676623,MEM_Adults_plate15_161014_data.csvresultstotal.csv,H,0.032101082,2014,2014,5,0
4960,1,2008,26/06/2008,10/07/2008,1001,1001,0,22/01/2010,2010,3,0,FALSE,TRUE,2,18,21/01/2010,2010,3,2,1.5,0.5,18,14,4,0.808219178,3.117600941,BIW0035,19.57346708,24.5028955,20.86264416,28.97295457,0.842962068,MEM_Adults_plate20_270215_data.csvresultstotal.csv,H,0.144226802,2015,2014,4,1
4960,0,2008,30/06/2008,13/07/2008,1003,1003,0,29/07/2009,2009,3,0,FALSE,TRUE,1,12,12/02/2009,2009,3,1,1,0,7,8.5,-1.5,-0.191780822,-7.882399059,BHW0021,17.81663432,55.87058609,20.0117438,48.53567757,1.150704961,MEM_Adults_plate16_171014_data.csvresultstotal.csv,D,0.023469116,2014,2014,5,0
4961,1,2008,30/06/2008,16/07/2008,1002,1002,0,07/02/2012,2012,3,0,FALSE,TRUE,4,43,20/01/2010,2010,3,2,2,0,18,20.25,-2.25,0.808219178,3.117600941,BIW0016,18.42807522,46.66545814,20.55546722,39.16668008,1.189805149,MEM_Adults_plate14_161014_data.csvresultstotal.csv,C,0.050541508,2014,2014,4,0
4961,1,2008,30/06/2008,16/07/2008,1002,1002,0,07/02/2012,2012,3,0,FALSE,TRUE,4,43,07/02/2012,2012,3,4,2,2,43,20.25,22.75,2.808219178,28.11760094,BKW0153,20.62502151,14.64309067,22.02451193,12.70840767,1.154136375,MEM_Adults_plate27_050315_data.csvresultstotal.csv,H,0.044430426,2015,2014,2,1
4961,0,2008,16/07/2008,28/07/2008,1004,1004,0,31/01/2011,2011,3,0,FALSE,TRUE,3,30,10/02/2009,2009,3,1,2,-1,7,20.75,-13.75,-0.191780822,-7.882399059,BHW0011,17.68591955,60.41195386,19.5232583,66.99544348,0.895897935,MEM_Adults_plate13_151014_data.csvresultstotal.csv,F,0.127024874,2014,2014,5,0
4961,0,2008,16/07/2008,28/07/2008,1004,1004,0,31/01/2011,2011,3,0,FALSE,TRUE,3,30,03/06/2010,2010,3,2,2,0,23,20.75,2.25,0.808219178,8.117600941,BJS0118,20.6744207,9.90592506,23.56449242,5.335422242,1.857411381,MEM_Adults_plate17_260215_data.csvresultstotal.csv,E,0.048597717,2015,2011,1,4
4963,0,2008,16/07/2008,28/07/2008,1004,1004,0,31/01/2011,2011,3,0,FALSE,TRUE,3,30,31/01/2011,2011,3,3,2,1,30,20.75,9.25,1.808219178,15.11760094,BJW107,18.66229861,32.84784843,20.69804714,30.48144522,1.078360491,MEM_Adults_plate18_250215_data.csvresultstotal.csv,E,0.050437197,2015,2011,0,4
4963,1,2008,21/07/2008,03/08/2008,1005,1005,0,12/02/2009,2009,3,0,FALSE,TRUE,1,6,12/02/2009,2009,3,1,1,0,6,6,0,-0.191780822,-8.882399059,BHW0022,18.13273563,46.33477976,19.97977,50.40093755,0.925166621,MEM_Adults_plate16_171014_data.csvresultstotal.csv,G,0.066833535,2014,2014,5,0
4965,1,2008,21/07/2008,03/08/2008,1005,1005,0,22/07/2011,2011,3,0,FALSE,TRUE,3,35,11/02/2009,2009,3,1,1.333333333,-0.333333333,6,11.33333333,-5.333333333,-0.191780822,-8.882399059,BHW0015,18.32195423,40.57554633,20.00028574,49.80545257,0.813065776,MEM_Adults_plate13_151014_data.csvresultstotal.csv,B,0.07140717,2014,2014,5,0
4965,1,2008,21/07/2008,03/08/2008,1005,1005,0,22/07/2011,2011,3,0,FALSE,TRUE,3,35,11/06/2010,2010,3,2,1.333333333,0.666666667,22,11.33333333,10.66666667,0.808219178,7.117600941,BJS0157,20.98845582,10.8129326,22.41392261,11.22352763,0.956441034,MEM_Adults_plate20_270215_data.csvresultstotal.csv,F,0.0731569,2015,2011,1,4
4965,0,2008,21/07/2008,03/08/2008,1005,1005,0,23/07/2011,2011,3,0,FALSE,TRUE,3,35,12/02/2009,2009,3,1,1.333333333,-0.333333333,6,10.33333333,-4.333333333,-0.191780822,-8.882399059,BHW0030,18.66019892,34.27686937,20.26888002,43.86942772,0.772557628,MEM_Adults_plate12_151014_data.csvresultstotal.csv,E,0.168982875,2014,2014,5,0
4967,0,2008,21/07/2008,03/08/2008,1005,1005,0,23/07/2011,2011,3,0,FALSE,TRUE,3,35,21/01/2010,2010,3,2,1.333333333,0.666666667,17,10.33333333,6.666666667,0.808219178,2.117600941,BIW0036,19.90791508,20.2155523,21.27291383,22.47434545,0.893720507,MEM_Adults_plate20_270215_data.csvresultstotal.csv,C,0.16864776,2015,2014,4,1
4967,1,2007,NA,NA,NA,NA,0,12/07/2009,2009,3,0,FALSE,TRUE,2,NA,12/02/2009,2009,3,2,1.5,0.5,NA,NA,NA,0.808219178,NA,BHW0027,19.5843415,18.94031897,21.15317549,25.02645001,0.755339825,MEM_Adults_plate12_151014_data.csvresultstotal.csv,D,0.085697323,2014,2014,5,0
4967,1,2008,01/08/2008,15/08/2008,1008,1008,0,07/07/2011,2011,3,0,FALSE,TRUE,3,35,12/02/2009,2009,3,1,1.25,-0.25,6,10.25,-4.25,-0.191780822,-8.882399059,BHW0025,22.00525528,4.016261,23.51138223,5.43024002,0.739585351,MEM_Adults_plate16_171014_data.csvresultstotal.csv,H,0.051766835,2014,2014,5,0
4967,1,2008,01/08/2008,15/08/2008,1008,1008,0,07/07/2011,2011,3,0,FALSE,TRUE,3,35,20/01/2010,2010,3,2,1.25,0.75,17,10.25,6.75,0.808219178,2.117600941,BIW0026,19.82708462,17.25945802,21.69917884,17.5418761,0.972188144,MEM_Adults_plate17_260215_data.csvresultstotal.csv,B,0.124521416,2015,2014,4,1
4976,1,2000,02/05/2000,16/05/2000,1015,1015,0,01/06/2006,2006,3,0,FALSE,TRUE,6,73,01/05/2004,2004,3,4,4,0,48,51.5,-3.5,2.808219178,33.11760094,BDS0053,18.19229506,25.48913914,21.1577769,24.84933979,1.024036602,MEM_adults_090914_data.csvresultstotal.csv,C,0.104714838,2014,2005,1,9
4976,1,2000,02/05/2000,16/05/2000,1015,1015,0,01/06/2006,2006,3,0,FALSE,TRUE,6,73,22/11/2004,2004,3,4,4,0,54,51.5,2.5,2.808219178,39.11760094,BDW0019,17.30098597,39.81810477,19.79080132,55.16650371,0.721175491,MEM_adults_090914B_data.csvresultstotal.csv,F,0.044655099,2014,2014,10,0
4976,1,2000,02/05/2000,16/05/2000,1015,1015,0,01/06/2006,2006,3,0,FALSE,TRUE,6,73,20/11/2005,2005,3,5,4,1,66,51.5,14.5,3.808219178,51.11760094,BEW0222,17.55089802,29.45066162,19.96403135,44.06517174,0.668642483,MEM_Adults_100914_PLATE3_data.csvresultstotal.csv,C,0.033038336,2014,2014,9,0
4976,1,2000,02/05/2000,16/05/2000,1015,1015,0,01/06/2006,2006,3,0,FALSE,TRUE,6,73,06/07/2003,2003,3,3,4,-1,38,51.5,-13.5,1.808219178,23.11760094,BCS0475,18.35554412,47.01912481,20.81416154,34.19049749,1.374989363,MEM_Adults_plate48_030615_data.csvresultstotal.csv,E,0.030466587,2015,2004,1,11
4976,0,2000,05/06/2000,19/06/2000,1029,1030,-1,30/08/2004,2004,3,0,FALSE,TRUE,4,50,26/06/2003,2003,3,3,3,0,36,36,0,1.808219178,21.11760094,BCS0404,19.72952934,22.03587183,21.48676093,20.21187879,1.09006279,MEM_Aduts_reruns2_080615_2_data.csvresultstotal.csv,B,0.004559482,2015,2004,1,11
4982,0,2000,05/06/2000,19/06/2000,1030,1029,-1,30/08/2004,2004,3,0,FALSE,TRUE,4,50,03/06/2003,2003,3,3,3,0,36,36,0,1.808219178,21.11760094,BCS0157,18.83843859,37.45776921,20.45754351,46.02882094,0.817575025,MEM_Adults_plate43_270515_data.csvresultstotal.csv,D,0.164633947,2015,2004,1,11
4982,1,2000,05/06/2000,19/06/2000,1033,1033,0,05/07/2005,2005,3,0,FALSE,TRUE,5,61,23/06/2003,2003,3,3,3,0,36,36,0,1.808219178,21.11760094,BCS0379,18.82255564,27.77425926,21.11951212,35.21254943,0.78805871,MEM_Adults_plate40_270515_data.csvresultstotal.csv,C,0.046677299,2015,2015,12,0
4991,1,2000,05/06/2000,19/06/2000,1033,1033,0,02/07/2006,2006,3,0,FALSE,TRUE,6,73,23/11/2004,2004,3,4,4,0,53,51,2,2.808219178,38.11760094,BDW0038,17.66082433,54.18976652,19.50480321,53.07350925,1.020046371,MEM_adults_080914_data.csvresultstotal.csv,C,0.03258451,2014,2014,10,0
4991,1,2000,05/06/2000,19/06/2000,1033,1033,0,02/07/2006,2006,3,0,FALSE,TRUE,6,73,15/11/2005,2005,3,5,4,1,65,51,14,3.808219178,50.11760094,BEW0040,19.73357153,27.66980841,20.23214723,49.92200018,0.554262926,NdR_hstel2016_pMEAdCh1_newm_meltcurve.csvresultstotal.csv,A,0.001290213,2014,2014,9,0
4991,1,2000,18/06/2000,02/07/2000,1037,1037,0,24/11/2004,2004,3,0,FALSE,TRUE,4,52,12/08/2003,2003,3,3,3.5,-0.5,37,42,-5,1.808219178,22.11760094,BCS0728,21.67117084,13.38331819,20.97310131,31.13045716,0.42891959,MEM_Adults_plate42_270515_data.csvresultstotal.csv,E,0.067850251,2015,2004,1,11
4999,1,2000,28/06/2000,12/07/2000,1041,1041,0,30/08/2004,2004,3,0,FALSE,TRUE,4,49,23/06/2004,2004,3,4,4,0,47,46.5,0.5,2.808219178,32.11760094,BDS0735,20.36993554,26.83286306,20.76752744,40.46019916,0.663196442,MEM_Adults_plate46_010615_data.csvresultstotal.csv,G,0.015177746,2015,2015,11,0
4999,1,2000,28/06/2000,12/07/2000,1041,1041,0,30/08/2005,2005,3,0,FALSE,TRUE,5,61,18/06/2003,2003,3,3,3.25,-0.25,35,37.25,-2.25,1.808219178,20.11760094,BCS0340,18.92719292,35.6767776,20.8881739,39.28215976,0.908296004,MEM_Aduts_reruns1_040615_data.csvresultstotal.csv,B,0.006845013,2015,2004,1,11
4999,0,2000,02/07/2000,16/07/2000,1043,1042,-1,20/11/2005,2005,3,0,FALSE,TRUE,5,64,26/05/2003,2003,3,3,4,-1,34,49,-15,1.808219178,19.11760094,BCS0089,20.22710421,13.12829434,21.80014294,17.77963886,0.733711782,MEM_Adults_plate35_210515_data.csvresultstotal.csv,B,0.072725148,2015,2004,1,11
5004,0,2000,02/07/2000,16/07/2000,1043,1042,-1,20/11/2005,2005,3,0,FALSE,TRUE,5,64,25/11/2004,2004,3,4,4,0,52,49,3,2.808219178,37.11760094,BDW0148,19.33660898,50.63718568,19.6341266,71.97699989,0.700746924,MEM_Adults_plate36_220515_data.csvresultstotal.csv,C,0.114863304,2015,2014,10,1
5004,0,2000,02/07/2000,16/07/2000,1043,1042,-1,20/11/2005,2005,3,0,FALSE,TRUE,5,64,05/07/2003,2003,3,3,4,-1,36,49,-13,1.808219178,21.11760094,BCS0473,18.77297965,35.56861581,21.14732514,27.74135291,1.282124453,MEM_Adults_plate48_030615_data.csvresultstotal.csv,G,0.014405485,2015,2004,1,11
5004,1,2000,02/07/2000,16/07/2000,1043,1042,-1,30/08/2004,2004,3,0,FALSE,TRUE,4,49,19/06/2003,2003,3,3,3,0,35,35,0,1.808219178,20.11760094,BCS0350,20.18965891,17.46264876,21.59180365,18.5732108,0.940411631,NdR_hstel2016_pMEAdCh4_newm_meltcurve.csvresultstotal.csv,B,0.010984532,2015,2004,1,11
5004,1,2000,02/07/2000,16/07/2000,1043,1042,-1,17/11/2005,2005,3,0,FALSE,TRUE,5,64,23/11/2004,2004,3,4,3.5,0.5,52,42.3,9.7,2.808219178,37.11760094,BDW0039,18.33185263,35.16889893,20.18246828,34.43965537,1.020263074,MEM_adults_080914_data.csvresultstotal.csv,F,0.038623608,2014,2014,10,0
5008,1,2000,02/07/2000,16/07/2000,1043,1042,-1,17/11/2005,2005,3,0,FALSE,TRUE,5,64,16/08/2003,2003,3,3,3.5,-0.5,37,42.3,-5.3,1.808219178,22.11760094,BCS0763,20.402669,14.15735396,20.56431686,37.36845521,0.378971191,MEM_Adults_plate39_260515_data.csvresultstotal.csv,A,0.035923897,2015,2004,1,11
5008,1,2000,02/07/2000,16/07/2000,1043,1042,-1,17/11/2005,2005,3,0,FALSE,TRUE,5,64,01/06/2003,2003,3,3,3.5,-0.5,35,42.3,-7.3,1.808219178,20.11760094,BCS0147,18.95983295,35.92797414,20.35922604,38.11805135,0.942048486,NdR_hstel2016_pMEAdCh5_newm_meltcurve.csvresultstotal.csv,E,0.158552409,2015,2004,1,11
5009,1,2000,02/07/2000,16/07/2000,1043,1042,-1,17/11/2005,2005,3,0,FALSE,TRUE,5,64,27/07/2000,2000,2,0,3.5,-3.5,0,42.3,-42.3,-1.191780822,-14.88239906,BZN0202,18.55602109,46.37202957,19.91271284,50.70207012,0.917303836,NdR_hstel2016_pMEAdCh5_newm_meltcurve.csvresultstotal.csv,H,0.05524146,2016,2009,9,7
5009,0,2000,03/07/2000,17/07/2000,1047,1048,-1,15/11/2005,2005,3,0,FALSE,TRUE,5,64,15/11/2005,2005,3,5,4,1,64,49.75,14.25,3.808219178,49.11760094,BEW0043,18.06242934,41.76337242,19.84321975,42.74106024,0.977288571,MEM_adults_080914_data.csvresultstotal.csv,A,0.008018426,2014,2014,9,0
5024,0,2000,03/07/2000,17/07/2000,1047,1048,-1,15/11/2005,2005,3,0,FALSE,TRUE,5,64,18/08/2003,2003,3,3,4,-1,37,49.75,-12.75,1.808219178,22.11760094,BCS0764,19.55205336,16.50978951,20.81415379,41.67342993,0.396302624,MEM_Adults_plate34_210515_data.csvresultstotal.csv,E,0.077296337,2015,2004,1,11
5024,0,2000,03/07/2000,17/07/2000,1047,1048,-1,15/11/2005,2005,3,0,FALSE,TRUE,5,64,26/05/2004,2004,3,4,4,0,46,49.75,-3.75,2.808219178,31.11760094,BDS0342,21.28247116,5.699691193,24.25006915,5.296199486,1.074999339,MEM_Adults_plate34_210515_data.csvresultstotal.csv,H,0.023020864,2015,2005,1,10
5025,1,2000,07/07/2000,21/07/2000,1050,1050,0,14/08/2007,2007,3,0,FALSE,TRUE,7,85,27/11/2004,2004,3,4,4.428571429,-0.428571429,52,53,-1,2.808219178,37.11760094,BDW0172,17.30760398,65.45847015,19.28866092,90.36456353,0.723120529,MEM_Adults_100914_PLATE4_data.csvresultstotal.csv,F,0.056599505,2014,2014,10,0
5025,1,2000,07/07/2000,21/07/2000,1050,1050,0,14/08/2007,2007,3,0,FALSE,TRUE,7,85,15/06/2003,2003,3,3,4.428571429,-1.428571429,35,53,-18,1.808219178,20.11760094,BCS0282,19.06298124,25.39291005,22.02962089,16.28187226,1.560868622,MEM_Adults_plate37_220515_data.csvresultstotal.csv,G,0.037754785,2015,2004,1,11
5025,1,2000,07/07/2000,21/07/2000,1050,1050,0,14/08/2007,2007,3,0,FALSE,TRUE,7,85,19/06/2004,2004,3,4,4.428571429,-0.428571429,47,53,-6,2.808219178,32.11760094,BDS0681,19.26530584,29.42354603,20.55187405,37.65765553,0.781316261,MEM_Adults_plate39_260515_data.csvresultstotal.csv,B,0.121663294,2015,2015,11,0
5031,1,2000,07/07/2000,21/07/2000,1050,1050,0,14/08/2007,2007,3,0,FALSE,TRUE,7,85,16/11/2005,2005,3,5,4.428571429,0.571428571,64,53,11,3.808219178,49.11760094,BEW0070,18.2465133,48.02502539,19.93430245,57.70696056,0.831471341,MEM_Adults_plate9_101014_data.csvresultstotal.csv,H,0.025562972,2014,2014,9,0
5031,1,2000,29/07/2000,12/08/2000,1056,1057,-1,30/08/2003,2003,3,0,FALSE,TRUE,3,36,17/07/2003,2003,3,3,3,0,35,35,0,1.808219178,20.11760094,BCS0577,18.90650238,34.88221636,20.51056724,35.9029227,0.972967237,MEM_Aduts_reruns2_080615_2_data.csvresultstotal.csv,E,0.07942844,2015,2004,1,11
5031,1,2000,29/07/2000,12/08/2000,1056,1057,-1,29/05/2004,2004,3,2,FALSE,TRUE,4,45,18/06/2003,2003,3,3,3.2,-0.2,34,35.8,-1.8,1.808219178,19.11760094,BCS0339,18.98729389,34.56986972,22.49502027,13.88521878,2.494695241,MEM_Aduts_reruns1_040615_data.csvresultstotal.csv,C,0.026609076,2015,2004,1,11
5031,0,2000,NA,NA,NA,NA,0,30/01/2005,2005,3,0,FALSE,TRUE,5,NA,29/11/2004,2004,3,4,3.25,0.75,NA,NA,NA,2.808219178,NA,BDW0180,17.36130618,33.47168066,19.35882586,66.75187412,0.501498902,MEM_Adults_100914_PLATE3_data.csvresultstotal.csv,H,0.018409981,2014,2014,10,0
5031,0,2000,NA,NA,NA,NA,0,30/01/2005,2005,3,0,FALSE,TRUE,5,NA,02/06/2004,2004,3,4,3.25,0.75,NA,NA,NA,2.808219178,NA,BDS0453,20.51728265,9.274337086,22.85020841,12.35914447,0.744119345,MEM_Adults_plate34_210515_data.csvresultstotal.csv,A,0.121844976,2015,2005,1,10
5035,0,2000,NA,NA,NA,NA,0,30/01/2005,2005,3,0,FALSE,TRUE,5,NA,11/06/2002,2002,3,2,3.25,-1.25,NA,NA,NA,0.808219178,NA,BBN2178,18.86351326,27.08322898,21.25275581,32.52919507,0.831997555,MEM_Adults_plate40_270515_data.csvresultstotal.csv,D,0.028516596,2015,2015,13,0
5035,0,2000,NA,NA,NA,NA,0,30/01/2005,2005,3,0,FALSE,TRUE,5,NA,10/07/2003,2003,3,3,3.25,-0.25,NA,NA,NA,1.808219178,NA,BCS0500,17.70026115,73.10231334,19.89798171,60.76613964,1.200850359,MEM_Adults_plate48_030615_data.csvresultstotal.csv,F,0.116191641,2015,2004,1,11
5035,0,2000,NA,NA,NA,NA,0,06/08/2002,2002,3,0,FALSE,TRUE,2,NA,03/08/2002,2002,3,2,2,0,NA,NA,NA,0.808219178,NA,BBN2315,18.72983246,76.89801556,19.25503686,87.60127874,0.875320316,MEM_Adults_plate42_270515_data.csvresultstotal.csv,G,0.041313129,2015,2009,7,6
5035,1,2004,NA,NA,NA,NA,0,20/11/2011,2011,3,0,FALSE,TRUE,7,NA,15/05/2006,2006,3,2,4.4,-2.4,NA,NA,NA,0.808219178,NA,BFS0048,18.07515913,23.66099918,20.72407588,28.91524182,0.818068495,MEM_adults_090914B_data.csvresultstotal.csv,C,0.008457968,2014,2006,0,8
5048,1,2004,NA,NA,NA,NA,0,20/11/2011,2011,3,0,FALSE,TRUE,7,NA,18/11/2011,2011,3,7,4.4,2.6,NA,NA,NA,5.808219178,NA,BKW0083,18.60497006,34.01412128,20.87909226,27.24105913,1.248933994,MEM_Adults_plate18_250215_data.csvresultstotal.csv,D,0.064625137,2015,2014,3,1
5048,1,2004,NA,NA,NA,NA,0,20/11/2011,2011,3,0,FALSE,TRUE,7,NA,20/11/2011,2011,3,7,4.4,2.6,NA,NA,NA,5.808219178,NA,BKW0139,19.79896061,19.33643017,21.60613658,16.22742782,1.191291235,MEM_Adults_plate29_050315_data.csvresultstotal.csv,C,0.013985426,2015,2014,3,1
5048,1,2004,NA,NA,NA,NA,0,20/11/2011,2011,3,0,FALSE,TRUE,7,NA,15/11/2005,2005,3,1,4.4,-3.4,NA,NA,NA,-0.191780822,NA,BEW0059,18.02311637,54.7032046,19.92042261,58.05739859,0.942070665,MEM_Adults_plate9_101014_data.csvresultstotal.csv,G,0.022687657,2014,2014,9,0
5048,0,2004,NA,NA,NA,NA,0,14/11/2011,2011,3,0,FALSE,TRUE,7,NA,15/11/2005,2005,3,1,3.4,-2.4,NA,NA,NA,-0.191780822,NA,BEW0054,18.02432137,42.7795644,19.57136072,50.81399189,0.842333518,MEM_adults_080914_data.csvresultstotal.csv,B,0.029196065,2014,2014,9,0
